NU_INSCRICAO,NU_NOTA_MT
d425deeec0a3c7006f14d732eff8933d5155067f,438.62166546576265
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,472.1692309839084
716a178e9a6f7791b820da77879943ac9040a547,564.4449467011872
430212cd8767ef2bff8cda0f61729203fef7523e,430.62488724556204
e97d33221238e445688a0e984778d4ecac788be2,482.2943946079447
695c9481580951d830c4431fc6c9dee778ba9ca1,1.9837717372301817
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,471.4597992533132
0411742cbb54fe1b6927b25f0bb52b885828c828,450.15580907264194
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,440.63388680686484
bc40729846bf209b06e2a9a890e01d4e6780f5b4,0.3019953656010167
e4e7a38b58319ad0a5cde4848622b21783c907e9,464.3722589824699
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,519.785708720793
aec1b63c3f0c9554e533752d8fe138ca82101d4a,417.5610672946835
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,507.8730375909387
4b48d500ba4410546ce01f7f6d44bcbafa73994f,428.4475422786843
edf33c347c866d26872f540bcc1f6ae415f3294c,464.2272799556276
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,529.6605515331596
3a265ea6ebdc4eb2520db912adf5592f03b3d634,454.12630232089253
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,0.5019351937981407
0ade5488fd62db34c11a369bdbb4327faacc1635,0.7483813241853849
e418fbb77e6ff4103205f3b7f6a66d53183d809b,471.57929605623497
8ddbfe70cd41135cb6f125335a48d100789edbf7,425.83284320256035
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,0.750462859964901
1d3e406d0223d4cb0328850d689ba9fcadf62776,477.72292122724843
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,0.6507568916651061
ecaf075653faf2dcdf946c0ce50629f5083347c0,451.83716972035944
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,443.86403288226046
d43894c5e83bb3a7e5000636295b0b050de19309,0.7836070446541434
5b7877d12550dd35d27a02b66a13f2a27bce11ca,507.1677490779683
18f800ec03e33ebad5fb97aa8465dd3e5961337e,443.90770294311494
bb39cc6296f2c9da3963994899c5c34b50965720,0.9258378660076424
76facda8958cbaf5dba09a4d35d3b4de7596a49d,-0.016560018050471692
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,543.5337473998188
e887be276bf553575b20ed1a0de8833d9cb7e247,0.7483813241853849
cc8794762ffa592758b5117d67e0d02e2e8b9c49,568.6885588870786
894d277c608610fa8c31db531f64582b9569b2e9,463.7872907084434
b2e029961aa0f20071b74708e0d97e6f200ec582,457.4112898047296
12c7d85e168b09a0278df140a22bcb0052a59b0a,526.2012652882926
64c4892488a9c6281bdabf467a0b5a6382d248e6,484.57070199607466
944e790f6e64eccf6df361247858165f17dd7abb,2.3006693085549426
ac112e94587e6e4249b7182329ee5a5040ae94ea,497.625466720161
a58cf11e498228f9aaca92b0c49f955a6163fb59,472.7507820898646
e8c84701c041b7f3b39f3125a0449fa633589fbe,473.7168313786377
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,449.2749130464401
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,0.6492443727880227
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,455.0813986010006
e64ad901853230e396be49311ea98121c348fac6,594.4215207376604
8532af19be3729ea233c1f29e4c015820fc7fb3a,456.7797645787393
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,441.95177217252285
26853fd075fe27954772c3070997635b94f32b83,434.60345511650553
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,521.1314471176041
574ec310dee846f9ae8eb278480257d463f6fbcc,533.9319010962998
ebb32b8df4ff9b202ba904f310724ce230cb4305,0.6230046514758438
8a46e35787225c3e7adef2b998ad9c93a952106b,457.0389153953845
b62bf908b504e8c6898777a7f5b88afed358caea,448.5292270362634
10d22971ca4f53fc62d02905809ff1c37fbb68fc,602.2490485257524
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,460.9070713454722
cad47b624b484cb16291449cee30707a46c20199,0.6230046514758438
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,626.2245481846489
bb6c0df09cb6663f142ce6da382b804353453af2,0.46670947332938223
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,440.4255255887217
7bd0affe1bdd3681a0faecd80a3d48c023b986de,0.43392282672867194
d76614020539405f481c0f5ffb9e6f88a0bf21b7,438.9440273240968
5ce2df96a99343819ead41bf242044177439696d,0.8758395326744421
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,0.7379721718215335
a9216c3fc0c0bf14cda0ca26a71c205458b74896,0.5689390288189546
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,453.0751758403395
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,434.16663321318765
176b027cd932b17fcb6f119cfcef338a175062b8,427.97505513185274
41474f2dda61d97f38ba79906d3dbcce223d1bd1,427.57382246301484
421eb738f9e2ea73e5f4227c915762d6421102ac,3.194897431885883
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,460.1825738086814
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,-24.28808180500064
134d96275e3893946c3a0e1d59f86b336fe64f6e,0.8758395326744421
d4e97da32ccb6987ec074aa48c24ce949c05a78c,443.7760850363732
fa556e489987a0588e9a8edb5327e2bde1679670,4.439012378891659
95c1d266a2524560761df98b376c17604733a6ad,538.0700484388975
c11c4303d2632cde64105a35554ecb77a8564260,451.68053313689813
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,439.5393632623928
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,544.0515370240788
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,452.7796514848103
580c34923cbde328e0aef1641dd02033fc862c04,457.1836845230689
156e1fb82056b0f6953c443446eb4dcceed7c03b,0.7836070446541434
29d8bf198da9caa59047268faca60207da24d1b7,483.5870415378565
1b3f80a1cd9fff0408e96169fcaf006936b34fed,446.881522525189
b5932043b62e0c58e16e2cc2c9d5489390e5c895,401.76659121997574
99092cc60948943c59d68d62ed81a75a03059113,471.155329561718
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,-1.2761336571318684
dd69fca6f17420dc911016a79e70583ca7ea330d,426.57189845075214
d387995af060965fb9d18973f3dbf4904f071066,463.7660683222046
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,470.3986819622585
543674772357cf9d8a7a8e7dfb89384af80ec30e,441.4880233950488
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,422.8671099416194
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,0.29066093313463026
0736d379ea0962e316ce84cce8e883321be36abb,444.608980219754
98cc842c547c69a0d27776e272fd8b61131b0b37,413.4362290436058
890b7696fa85ca2b3e90b3951efec2135e88d5cf,442.259390873413
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,577.4906361025099
d84b48f7dc7a6e387e6e985525143589754c5b13,486.3629145373674
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,461.98704745903854
dc4fe9d4124d9278f58f6f999711116a3fe58be7,434.0125588695839
f6624d763619c0898b34dc02adf06f53a1721cd0,491.63667331890775
60b1c12559860e7ad966da4c4db5c78e17278fc0,464.99123245701713
a3f3dcb89101d86171f8bb4f4f57939717cf298a,0.7483813241853849
4f365503582b97ea96462d0d36895a5e7f5926df,436.45266725589386
c80869804effb21d50cc8fff3f4c27ba5521240c,514.18988186
d0f351638d60e84b890a498d69c9a7961cdcdf36,512.8646295345366
48e8ec135997ff3676648d5c144c3c7150a7bbb1,448.0679515931908
45484014aefd10ea3e4b08fb93e66c251709cca6,437.45620033021595
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,470.9527093184411
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,425.2589150827381
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,607.9292759723483
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,456.2544305906285
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,724.224370221243
c83c66733c5bd90a59996e473bb69e44f6522976,449.2144458503793
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,1.1555062524201667
4c373daf5547a6292c4905696c148ec83f95f083,2.3944449504573777
4549620b5459bb28990580f4ca0b4c2adc5b1a68,0.7483813241853849
87f89c855f377c5b100ad2986cc6569e31d94a98,436.90956967566785
d0d8601aab147c191ae37365a930c1ed3eb0414b,0.7483813241853849
9a25537903e8e7eab1dfb357903d241e24e86fb8,0.61039298809184
eaecf3dd32668664e1dcc2d6c7a69042824806a6,466.73247411455213
d19fa85793fcb8ae3126d10592c9c57d3b32971f,4.379971632355322
c59b370d3aa06b68878c836bceac844953d74972,538.8700319935767
5a6d397150d1a9e9c82e120f92d1e782da34bddb,0.7357696608013811
b2128312e70fdb830091aecb6b27d82617e2e226,450.72602922524686
8257941af168c0cc15f28bd596fd922352dae732,446.2909260960247
854ce153823802674f35bbe1ec010b12e9b3a56f,430.8778387633485
27f1db4e266b154f6f7fbef9c225fab472652a7b,422.3438004391516
11b90bed4a05d11169f308370faf81d6e9ca2c4f,439.08100663507935
5c55b7aeae6cb75ec715b4629812175239e45c15,0.3707614445397121
1391c7de937e0fea2ad23ebb111e513bf2aca2af,7.993864834527425
e9488c35627294cd8f5a809c0667aef7a3f0d465,0.9258378660076424
39c22d725a24b290af887b25175ae0a8d560db4b,1.1428945890361628
e001e1d73163c327a4d800697b1b36cd6921f60d,487.93940789629823
b83424ca8973e4b2eebf6eb9e26e842999432d22,427.43467933171195
202da3f471204ad489ebf0c3856437337534112d,0.4435623561094135
912d751c54b46c860c5ba61666fc6fc59ca2689d,428.26466924892514
8376d681a277c58f06ab633a06eaa66391126246,0.13348876234622137
e114f7b197069bde8e158a0dbeaa022dd0c4e280,460.8483161179786
fa84edf183bd459ea9394d77bdc191683a75ff66,556.1420720874065
76190ff09a736ff83169394b770699b2709c5a27,475.2901626602752
515db15df8581ae72bb8e8358833016adee74e02,468.4709542631729
e2a05053c19e6fba60d0e582e6c7f371728a7106,432.82892271984986
66c14322296ac259374ec98c5c3bb2bd67ba25e9,-0.03543124090841432
2378556841bc8d5746f2b94d6adefc2db20f9518,582.7021432459263
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,0.46670947332938223
796d558152d241567f8a72b535a5e36fe78886f3,456.6130170859755
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,491.1315624904743
3c748fc7a94edb7ac1484373751ffa8574a3281d,441.1429999588874
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,456.72291037292274
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,0.3977001029541651
10a1e8808e744c619376bff659f859cd71e8c41d,434.8301515424129
fc959dafc37dde3f173f083486d84ce5c817443f,429.4628787468656
6979d91c0a1903a336c640e14eed100821a0e24d,495.3381730747704
d4e37c4c1235ce014392f6c8ba0436f195b9e459,479.21710842483446
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,-0.10064327684361701
565a955a60c6073157aa869c0351c626a7171ef3,541.0087105542665
5697c01ee87a008056ebc0993a1028b41a26d251,0.3585714033555575
99be797e423b5ae08fe342ea772738f71975df47,571.9126638916551
b579ea83f2d6c15b2c717d16a89827d65f39904b,487.7918195748784
e9373b5c22567bec508f2fa2580e4dc3ff687caa,696.2473157607632
a465af361b68bd536dd8bf61d522b9b21755ab60,416.92761324579425
c8feec2a94d996d03534ce935dec7a034667f107,672.6112099323307
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,460.0107095257449
f4f7888cfe88b7a3b0f3d94749921976353ae82c,443.012282673725
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,443.14134953950133
2e466f15ac7b80870736fac2d0cf4bd7f362e852,480.93294165727536
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,0.9760639570537364
fc83a5c665f70f39b4c7d326118cbf21a898e660,682.1762489898364
c26fbd904781a4f6c37a8f8969778f687c6c1424,0.750462859964901
ced4913c2220be57c54bc9f87bb4f441d5976671,446.32670778290696
880ade460a231d722e8bb0e4d17f3c8f77663d37,469.50452183176475
7c869f5b89ddf3130c87011b6508ee59e32682c5,455.56445299882324
9027f65d4e576928ca59690c280050c53d66506a,593.8554365015228
09eb415bcb9842d207139c8bddf32427a134d51e,577.2018424654784
f8224c83e27f4921df62876f7ff660b1dab3d974,491.85739372919363
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,0.5570118847677239
dfec3182aec0997207e0845b072498065ec89aac,659.434758757052
d653549f6d0ba70e2113b2cc56e9a83e331d2462,499.7554275609575
e95674df974af80342f676ca9e3540aecec2b8dc,491.1954721815365
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,452.4759491696754
2b7b15015ab18dc51893827c7e3f01d931a70410,0.7836070446541434
22d86e8b43a9412df86ec15ac231b9919e3ec905,424.25026258847726
1c61035799f6afe7f44c1fb68567d7a8945c3943,660.2352296494714
d5ed4b8732b0d7127a64f7e71137d321c56cc198,430.126191491849
63edbbe59337f861a710bee4fe8a691d231f23da,452.08067472891315
f62bf9257782d839d38f84376b79611ed0de655d,0.19788584870527914
cf14952b5b09ad1a9497769e3a08da2fd74c6102,1.1730598481520909
21b8ef230efbfca6b5f15b36a3243d76ed390967,438.56220984590146
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,456.0521135923931
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,0.5217861642989656
3de3c134579726fe4606b7a05f82ce19f00adb09,542.4375852311416
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,453.9372334113848
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,451.83716972035944
520c60d32fd2af8be76abd332859b36d8ae45900,425.6331358219343
6cb6e2310b52c2898e500f81bea938446592568b,466.99136035712763
0193b535914e1c5a445bede11a408bf1709cd3cb,474.53145787032037
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,534.5189774158528
c512a461034cd90a9c5f1a32332b748041cfeba3,0.46670947332938223
6f77bbe0fc418131d06d15f50b30073eae680dbb,0.46670947332938223
9b378e3937af8e97d4753cdf0c8917306354aaaf,418.39345034777244
1c92f54a5fe563622a0e23cf116461a7e147efd8,480.7774390001595
90facc45f7578775e3278aa0bd4fb59dad4d37c1,429.9631177977831
563bd02a1204c85e79026a020ba5af29bce95c12,-0.07343362263688685
c8062c4cc7e023996bd37b87295f5a2957ddb172,448.90159010135864
ea7cc5987f9cc7f756d501961f64fa5769013823,0.39640949158942446
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,479.1372873792153
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,507.67487115429225
1b61f7e184c7040ae4cea725153965e1f7f75308,448.16116717965474
aea68e00d370c2a0cfd02bf868824dec427bf23a,0.5570118847677239
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,0.7173314922594567
95a9c65324583892b2d1a0c1c5163488f92d4a6d,447.4876384830107
5b7e7632cf766876026d0da6aa7c6df77bc13438,421.935516579227
a3be14b06b7aef01331da18e7a1678222b563151,0.9258378660076424
92b8965cf3fb76d11e5061f26e577c23d212b9c5,2.5770911295726333
96fd0462597b8cf21b1e918c1947106cd8359e5d,455.2229691484484
5c1cef937c40bf8c30c119160bedde7ef679454e,532.8389914656233
27dce80bee1eadbcd82bc7d09adb063e116870f6,0.7836070446541434
271a7e5b703fc3f29f6669415048a760e6355c5b,0.7483813241853849
e39fbeab552a4b6492346d821d095c3a0d691555,422.9964854444136
93694c58636eabfe86550e734efb3775ba4d739f,470.4053184235793
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,748.8035676376651
6c05e70130682975c1485a862b6e08b895650671,469.62002975685704
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,425.05264394769915
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,420.58575164207156
283df09083d3c7bec2590f22355c7ba32ec88623,429.70958778199787
40b96e97dc29dfc990656e30c1038e846b6c8ff2,1.1555062524201667
ff362d0a648559b9146fb97ee248eb423c3d6a50,0.7656963315903391
717ae2ab18e7ba03c4f3af66500ece6580b29b71,0.8758395326744421
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,491.1464973505404
23131f453efc29c2af9553d307692c60a3add1ae,560.6604631623421
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,472.6468610770521
941646a7d24ee2837d7de90ff0a736bb8f61d68c,429.75153044202875
cd705413010e6e74f3b90ee78dbbd8b767488f0c,1.1730598481520909
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,447.28751795060305
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,473.64719677463285
72882a9cffe151d94be90e02ce3967a91b628099,448.57236077639345
cf62916c9829bd3ad05104151eee856d6de7ca1c,487.04544476285946
6b8f4241357e65c0491cc0ef96396f811574134c,452.15046759438394
298806ed4313157d412e860ac3ea8833d6ca6970,0.7836070446541434
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,481.2961000732347
4485f973590cff61be5ec78cb3032d5fdf25b809,0.5689390288189546
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,426.5546697571412
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,0.46670947332938223
8288badec4740382dbf7c33e4095cd4db0021bf7,453.6372611182035
5e139289eb167622f915eea3d1d6e49d15d1c873,544.133911849105
fc050b2c8fa3446890fe1418332352177dd34506,448.74964033494507
8f309746992f374b4c2ea88f171233a9469ba649,489.1313392515745
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,449.28450849346484
